DATAFLOW,MEASURE: Data Item,REGIONTYPE: Region Type,ASGS_2021: Region,FREQUENCY: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11601: Blacktown,A: Annual,2022,5314,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11602: Blacktown - North,A: Annual,2022,3163,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11603: Mount Druitt,A: Annual,2022,3771,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11701: Botany,A: Annual,2022,1764,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11702: Marrickville - Sydenham - Petersham,A: Annual,2022,1722,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11703: Sydney Inner City,A: Annual,2022,5704,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11801: Eastern Suburbs - North,A: Annual,2022,5055,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11802: Eastern Suburbs - South,A: Annual,2022,4790,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11901: Bankstown,A: Annual,2022,6657,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11902: Canterbury,A: Annual,2022,4879,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11903: Hurstville,A: Annual,2022,5613,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11904: Kogarah - Rockdale,A: Annual,2022,5543,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12001: Canada Bay,A: Annual,2022,3756,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12002: Leichhardt,A: Annual,2022,2225,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12003: Strathfield - Burwood - Ashfield,A: Annual,2022,5421,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12101: Chatswood - Lane Cove,A: Annual,2022,4442,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12102: Hornsby,A: Annual,2022,3365,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12103: Ku-ring-gai,A: Annual,2022,5533,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12104: North Sydney - Mosman,A: Annual,2022,4495,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12201: Manly,A: Annual,2022,1655,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12202: Pittwater,A: Annual,2022,3533,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12203: Warringah,A: Annual,2022,5912,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12301: Camden,A: Annual,2022,2348,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12302: Campbelltown (NSW),A: Annual,2022,6689,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12303: Wollondilly,A: Annual,2022,2015,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12401: Blue Mountains,A: Annual,2022,4898,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12403: Penrith,A: Annual,2022,5801,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12404: Richmond - Windsor,A: Annual,2022,1636,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12405: St Marys,A: Annual,2022,2041,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12501: Auburn,A: Annual,2022,2600,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12502: Carlingford,A: Annual,2022,2790,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12503: Merrylands - Guildford,A: Annual,2022,5429,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12504: Parramatta,A: Annual,2022,4425,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12601: Pennant Hills - Epping,A: Annual,2022,2232,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12602: Ryde - Hunters Hill,A: Annual,2022,5526,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12701: Bringelly - Green Valley,A: Annual,2022,3896,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12702: Fairfield,A: Annual,2022,8422,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12703: Liverpool,A: Annual,2022,4099,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12801: Cronulla - Miranda - Caringbah,A: Annual,2022,5442,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,12802: Sutherland - Menai - Heathcote,A: Annual,2022,4981,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10601: Lower Hunter,A: Annual,2022,4576,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10602: Maitland,A: Annual,2022,3651,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10603: Port Stephens,A: Annual,2022,5583,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10701: Dapto - Port Kembla,A: Annual,2022,3720,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10703: Kiama - Shellharbour,A: Annual,2022,5379,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,10704: Wollongong,A: Annual,2022,5863,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11101: Lake Macquarie - East,A: Annual,2022,6693,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11102: Lake Macquarie - West,A: Annual,2022,4935,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11103: Newcastle,A: Annual,2022,7577,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11401: Shoalhaven,A: Annual,2022,8084,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_16: Estimated resident population: Persons aged 70-74 years (no.),SA3: Statistical Area Level 3,11402: Southern Highlands,A: Annual,2022,3817,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10201: Gosford,A: Annual,2022,8520,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10202: Wyong,A: Annual,2022,7444,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11501: Baulkham Hills,A: Annual,2022,5463,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11502: Dural - Wisemans Ferry,A: Annual,2022,1232,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11503: Hawkesbury,A: Annual,2022,884,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11504: Rouse Hill - McGraths Hill,A: Annual,2022,1063,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11601: Blacktown,A: Annual,2022,3746,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11602: Blacktown - North,A: Annual,2022,2017,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11603: Mount Druitt,A: Annual,2022,2582,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11701: Botany,A: Annual,2022,1428,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11702: Marrickville - Sydenham - Petersham,A: Annual,2022,1311,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11703: Sydney Inner City,A: Annual,2022,3880,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11801: Eastern Suburbs - North,A: Annual,2022,4297,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11802: Eastern Suburbs - South,A: Annual,2022,4124,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11901: Bankstown,A: Annual,2022,5137,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11902: Canterbury,A: Annual,2022,3949,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11903: Hurstville,A: Annual,2022,4312,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11904: Kogarah - Rockdale,A: Annual,2022,4457,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12001: Canada Bay,A: Annual,2022,2854,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12002: Leichhardt,A: Annual,2022,1646,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12003: Strathfield - Burwood - Ashfield,A: Annual,2022,4050,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12101: Chatswood - Lane Cove,A: Annual,2022,3402,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12102: Hornsby,A: Annual,2022,2799,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12103: Ku-ring-gai,A: Annual,2022,4836,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12104: North Sydney - Mosman,A: Annual,2022,3874,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12201: Manly,A: Annual,2022,1470,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12202: Pittwater,A: Annual,2022,3006,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12203: Warringah,A: Annual,2022,5522,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12301: Camden,A: Annual,2022,1661,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12302: Campbelltown (NSW),A: Annual,2022,4530,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12303: Wollondilly,A: Annual,2022,1450,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12401: Blue Mountains,A: Annual,2022,3576,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12403: Penrith,A: Annual,2022,4025,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12404: Richmond - Windsor,A: Annual,2022,1221,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12405: St Marys,A: Annual,2022,1315,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12501: Auburn,A: Annual,2022,1785,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12502: Carlingford,A: Annual,2022,2075,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12503: Merrylands - Guildford,A: Annual,2022,4063,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12504: Parramatta,A: Annual,2022,3629,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12601: Pennant Hills - Epping,A: Annual,2022,1626,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12602: Ryde - Hunters Hill,A: Annual,2022,4106,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12701: Bringelly - Green Valley,A: Annual,2022,2546,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12702: Fairfield,A: Annual,2022,5743,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12703: Liverpool,A: Annual,2022,3093,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12801: Cronulla - Miranda - Caringbah,A: Annual,2022,4719,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,12802: Sutherland - Menai - Heathcote,A: Annual,2022,4001,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10601: Lower Hunter,A: Annual,2022,3225,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10602: Maitland,A: Annual,2022,2780,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10603: Port Stephens,A: Annual,2022,4713,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10701: Dapto - Port Kembla,A: Annual,2022,3123,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10703: Kiama - Shellharbour,A: Annual,2022,4052,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,10704: Wollongong,A: Annual,2022,4727,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11101: Lake Macquarie - East,A: Annual,2022,5620,PSNS: Persons,,,
ABS:ABS_REGIONAL_ASGS2021(1.2.0),ERP_P_17: Estimated resident population: Persons aged 75-79 years (no.),SA3: Statistical Area Level 3,11102: Lake Macquarie - West,A: Annual,2022,4067,PSNS: Persons,,,
